Time_Stamp,Temperature_Joint0 (°C),Temperature_Joint1 (°C),Temperature_Joint2 (°C),Temperature_Joint3 (°C),Temperature_Joint4 (°C),Temperature_Joint5 (°C),cycle ,Robot_Protective_Stop,Grip_Lost,Combined_Status,Current_Joint0 (mA)_Positive,Current_Joint0 (mA)_Negative,Current_Joint1 (mA)_Positive,Current_Joint1 (mA)_Negative,Current_Joint2 (mA)_Positive,Current_Joint2 (mA)_Negative,Current_Joint3 (mA)_Positive,Current_Joint3 (mA)_Negative,Current_Joint4 (mA)_Positive,Current_Joint4 (mA)_Negative,Current_Joint5 (mA)_Positive,Current_Joint5 (mA)_Negative,Tool_Current (mA)_Positive,Tool_Current (mA)_Negative,Speed_Joint0 (m/s)_Positive,Speed_Joint0 (m/s)_Negative,Speed_Joint1 (m/s)_Positive,Speed_Joint1 (m/s)_Negative,Speed_Joint2 (m/s)_Positive,Speed_Joint2 (m/s)_Negative,Speed_Joint3 (m/s)_Positive,Speed_Joint3 (m/s)_Negative,Speed_Joint4 (m/s)_Positive,Speed_Joint4 (m/s)_Negative,Speed_Joint5 (m/s)_Positive,Speed_Joint5 (m/s)_Negative
2022-10-26 14:24:03.902,36.188,39.375,39.938,43.0,45.125,44.75,114,0,0,0,0.0,0.429,0.0,3.852,0.0,1.312,0.0,1.054,0.544,0.0,0.185,0.0,0.085,0.0,0.0,0.013,0.0,0.035,0.046,0.0,0.0,0.53,0.028,0.0,0.55,0.0
2022-10-26 14:24:05.917,36.125,39.375,40.0,42.938,45.125,44.75,114,0,0,0,0.0,0.001,0.0,2.031,0.0,0.847,0.0,0.341,0.0,0.072,0.067,0.0,0.172,0.0,0.0,0.0,0.0,3.745,1.513,0.0,0.003,0.0,0.0,0.0,0.004,0.0
2022-10-26 14:24:07.924,36.125,39.375,39.938,42.938,45.125,44.75,114,0,0,0,0.021,0.0,0.0,1.852,0.0,1.063,0.0,0.422,0.0,0.009,0.0,0.039,0.084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-10-26 14:24:08.934,36.125,39.375,39.938,43.0,45.125,44.75,114,0,0,0,0.0,0.141,0.0,2.702,0.0,1.461,0.0,0.303,0.17,0.0,0.0,0.153,0.081,0.0,0.0,0.174,0.007,0.0,0.0,0.035,0.451,0.0,0.0,0.015,0.0,0.28
2022-10-26 14:24:09.942,36.125,39.375,40.0,42.938,45.125,44.75,114,0,0,0,0.0,0.286,0.0,1.978,0.0,1.933,0.0,0.294,0.156,0.0,0.0,0.165,0.085,0.0,0.11,0.0,0.001,0.0,0.0,0.012,0.398,0.0,0.0,0.014,0.0,0.509
2022-10-26 14:24:10.952,36.125,39.375,39.938,42.938,45.1875,44.75,114,0,0,0,0.597,0.0,0.0,1.699,0.0,0.426,0.0,0.65,0.0,0.093,0.0,0.081,0.084,0.0,0.002,0.0,0.0,0.0,2.621,0.0,0.0,0.604,0.0,0.0,0.653,0.0
2022-10-26 14:24:12.966,36.125,39.375,40.0,42.938,45.125,44.75,114,0,0,0,0.0,0.709,0.0,1.893,0.0,1.501,0.0,0.03,0.137,0.0,0.026,0.0,0.084,0.0,0.102,0.0,0.141,0.0,0.0,2.472,0.381,0.0,0.0,4.605,0.0,0.489
2022-10-26 14:24:14.982,36.125,39.375,40.0,42.938,45.125,44.75,114,0,0,0,0.0,0.101,0.0,1.719,0.0,0.9,0.0,0.64,0.0,0.049,0.116,0.0,0.081,0.0,0.0,1.413,0.0,0.001,0.0,0.0,0.002,0.0,0.001,0.0,0.003,0.0
2022-10-26 14:24:17.996,36.125,39.375,40.0,43.0,45.125,44.75,114,0,0,0,0.0,0.488,0.0,2.654,0.0,2.496,0.017,0.0,0.312,0.0,0.0,0.227,0.083,0.0,0.019,0.0,0.027,0.0,0.0,0.059,1.215,0.0,0.0,0.044,0.0,1.302
2022-10-26 14:24:20.005,36.188,39.375,40.0,42.938,45.125,44.75,114,0,0,0,0.0,0.17,0.0,2.512,0.0,1.315,0.0,1.419,0.0,0.302,0.0,0.212,0.085,0.0,0.184,0.0,0.023,0.0,0.0,0.015,0.0,0.287,0.0,0.066,0.088,0.0
2022-10-26 14:24:22.019,36.125,39.375,40.0,42.938,45.125,44.75,114,0,0,0,0.0,0.258,0.0,2.578,0.0,0.885,0.0,0.269,0.113,0.0,0.155,0.0,0.082,0.0,0.0,0.184,0.002,0.0,0.0,0.009,0.159,0.0,0.006,0.0,0.018,0.0
2022-10-26 14:24:24.025,36.188,39.375,40.0,43.0,45.125,44.75,114,0,0,0,0.0,0.148,0.0,2.36,0.0,1.078,0.0,0.446,0.042,0.0,0.042,0.0,0.086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-10-26 14:24:25.030,36.188,39.375,40.0,42.938,45.1875,44.75,115,0,0,0,0.139,0.0,0.0,2.081,0.0,1.446,0.0,0.895,0.0,0.085,0.0,0.168,0.088,0.0,0.206,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.005,0.0,0.109
2022-10-26 14:24:28.053,36.188,39.375,40.0,43.0,45.125,44.75,115,0,0,0,0.0,0.19,0.0,4.082,0.0,1.398,0.0,1.179,0.567,0.0,0.142,0.0,0.085,0.0,0.0,0.056,0.04,0.0,0.0,0.003,0.0,0.404,0.017,0.0,0.46,0.0
2022-10-26 14:24:30.067,36.188,39.375,40.0,42.938,45.125,44.6875,115,1,0,1,0.012,0.0,0.0,3.164,0.0,1.548,0.0,1.15,0.109,0.0,0.004,0.0,0.091,0.0,0.0,0.001,0.015,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.0,0.0
2022-10-26 14:24:32.083,36.188,39.375,40.0,43.0,45.125,44.75,115,0,0,0,0.045,0.0,0.0,2.96,0.0,1.571,0.0,1.197,0.0,0.031,0.025,0.0,0.085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-10-26 14:24:33.091,36.188,39.375,40.0,42.938,45.125,44.75,115,0,0,0,0.031,0.0,0.0,2.905,0.0,1.695,0.0,1.183,0.0,0.012,0.022,0.0,0.088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-10-26 14:24:35.106,36.188,39.375,40.0,43.0,45.1875,44.75,115,0,0,0,0.038,0.0,0.0,3.312,0.0,1.595,0.0,1.177,0.0,0.013,0.001,0.0,0.087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-10-26 14:24:36.113,36.188,39.375,39.938,42.938,45.125,44.75,115,0,0,0,0.036,0.0,0.0,3.221,0.0,1.601,0.0,1.195,0.0,0.033,0.019,0.0,0.083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-10-26 14:24:37.123,36.188,39.438,39.938,42.938,45.125,44.75,115,0,0,0,0.081,0.0,0.0,3.176,0.0,1.609,0.0,1.171,0.0,0.022,0.0,0.003,0.469,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-10-26 14:24:38.129,36.188,39.375,39.938,43.0,45.125,44.75,115,0,0,0,0.0,0.109,0.0,2.305,0.0,0.89,0.0,0.573,0.172,0.0,0.003,0.0,0.084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-10-26 14:24:40.148,36.188,39.375,40.0,43.0,45.125,44.75,115,0,0,0,0.049,0.0,0.0,2.294,0.0,1.038,0.0,0.578,0.0,0.032,0.014,0.0,0.079,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-10-26 14:24:41.153,36.188,39.375,40.0,42.938,45.125,44.75,115,0,0,0,0.076,0.0,0.0,2.29,0.0,1.052,0.0,0.58,0.0,0.022,0.03,0.0,0.086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-10-26 14:24:42.158,36.188,39.375,40.0,43.0,45.125,44.75,115,0,0,0,0.041,0.0,0.0,2.256,0.0,1.055,0.0,0.582,0.0,0.013,0.004,0.0,0.081,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-10-26 14:24:43.158,36.188,39.375,39.938,43.0,45.1875,44.75,115,0,0,0,0.042,0.0,0.0,2.254,0.0,1.058,0.0,0.588,0.0,0.018,0.009,0.0,0.084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-10-26 14:24:44.167,36.188,39.375,39.938,43.0,45.1875,44.75,115,0,0,0,0.057,0.0,0.0,2.279,0.0,1.055,0.0,0.571,0.0,0.03,0.003,0.0,0.086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-10-26 14:24:46.178,36.188,39.438,40.0,43.0,45.125,44.75,115,0,0,0,0.235,0.0,0.0,1.612,0.0,0.534,0.0,0.74,0.0,0.204,0.127,0.0,0.08,0.0,0.042,0.0,0.0,0.008,0.007,0.0,0.0,0.063,0.003,0.0,0.044,0.0
2022-10-26 14:24:47.183,36.188,39.438,39.938,43.0,45.1875,44.6875,115,0,0,0,0.0,0.154,0.0,1.946,0.0,0.502,0.005,0.0,0.0,0.235,0.057,0.0,0.085,0.0,0.034,0.0,0.0,0.006,0.006,0.0,0.0,0.065,0.003,0.0,0.04,0.0
2022-10-26 14:24:50.205,36.188,39.438,40.0,43.0,45.125,44.75,115,0,0,0,0.0,0.054,0.0,1.804,0.0,0.615,0.0,0.239,0.0,0.108,0.006,0.0,0.086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.013,0.0,0.0,0.0,0.0
2022-10-26 14:24:53.219,36.188,39.375,40.0,43.0,45.1875,44.75,115,0,0,0,0.072,0.0,0.0,2.122,0.0,1.056,0.0,0.545,0.0,0.03,0.034,0.0,0.088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-10-26 14:24:54.227,36.188,39.438,40.0,43.0,45.125,44.75,115,0,0,0,0.0,0.259,0.0,2.523,0.0,1.233,0.0,0.418,0.076,0.0,0.0,0.105,0.087,0.0,0.0,0.063,0.001,0.0,0.0,0.011,0.107,0.0,0.0,0.003,0.0,0.038
2022-10-26 14:24:56.242,36.188,39.375,40.0,43.0,45.1875,44.6875,115,0,0,0,0.0,0.294,0.0,1.983,0.0,1.729,0.0,0.346,0.19,0.0,0.0,0.15,0.078,0.0,0.022,0.0,0.0,0.0,0.0,0.002,0.047,0.0,0.0,0.002,0.0,0.072
2022-10-26 14:24:59.265,36.25,39.375,40.0,43.0,45.125,44.75,115,0,0,0,0.056,0.0,0.0,1.972,0.0,1.758,0.0,0.35,0.055,0.0,0.022,0.0,0.085,0.0,0.0,0.0,0.001,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.0,0.001
2022-10-26 14:25:00.270,36.188,39.438,40.0,43.0,45.125,44.75,115,0,0,0,0.335,0.0,0.0,2.769,0.0,0.798,0.0,1.043,0.0,0.206,0.17,0.0,0.083,0.0,0.0,0.012,0.0,0.082,0.07,0.0,0.0,1.189,0.063,0.0,1.183,0.0
2022-10-26 14:25:02.287,36.25,39.438,40.0,43.0,45.125,44.6875,115,0,0,0,0.0,0.069,0.0,1.639,0.0,0.719,0.0,0.663,0.0,0.112,0.0,0.018,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-10-26 14:25:07.323,36.25,39.375,40.0,43.0,45.125,44.75,115,0,0,0,0.0,0.268,0.0,2.705,0.0,0.816,0.0,0.307,0.022,0.0,0.14,0.0,0.097,0.0,0.0,0.205,0.0,0.0,0.0,0.005,0.104,0.0,0.006,0.0,0.104,0.0
2022-10-26 14:25:09.337,36.25,39.438,40.0,43.0,45.125,44.75,115,0,0,0,0.0,0.132,0.0,2.543,0.0,1.003,0.0,0.42,0.056,0.0,0.064,0.0,0.083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-10-26 14:25:10.342,36.25,39.438,39.938,43.0,45.125,44.75,115,0,0,0,0.0,0.147,0.0,2.357,0.0,1.048,0.0,0.489,0.032,0.0,0.039,0.0,0.095,0.0,2.104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.507,0.0,0.0,0.0
2022-10-26 14:25:11.349,36.25,39.438,39.938,43.0,45.125,44.75,115,0,0,0,0.0,0.11,0.0,2.256,0.0,1.093,0.0,0.504,0.025,0.0,0.072,0.0,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-10-26 14:25:12.352,36.188,39.375,40.0,43.0,45.125,44.6875,115,0,0,0,0.0,0.116,0.0,2.204,0.0,1.122,0.0,0.519,0.001,0.0,0.045,0.0,0.086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-10-26 14:25:13.359,36.188,39.375,40.0,43.0,45.125,44.75,115,0,0,0,0.0,0.128,0.0,2.205,0.0,1.138,0.0,0.524,0.028,0.0,0.038,0.0,0.093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-10-26 14:25:14.362,36.188,39.438,40.0,43.0,45.125,44.75,115,0,0,0,0.0,0.11,0.0,2.214,0.0,1.135,0.0,0.533,0.008,0.0,0.072,0.0,0.084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-10-26 14:25:15.368,36.25,39.438,40.0,43.0,45.125,44.6875,115,0,0,0,0.0,0.108,0.0,2.207,0.0,1.116,0.0,0.517,0.015,0.0,0.062,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-10-26 14:25:17.381,36.188,39.438,40.0,43.0,45.125,44.75,116,0,0,0,0.125,0.0,0.0,1.316,0.0,1.32,0.0,0.876,0.0,0.078,0.0,0.118,0.086,0.0,0.313,0.0,0.0,0.0,0.012,0.0,0.0,0.28,0.0,0.012,0.0,0.01
2022-10-26 14:25:19.390,36.188,39.438,40.0,42.938,45.125,44.6875,116,0,0,0,0.0,0.774,0.0,3.543,0.0,2.12,0.0,0.686,0.398,0.0,0.229,0.0,0.08,0.0,0.0,0.159,0.0,0.017,0.0,0.029,0.448,0.0,0.079,0.0,0.0,0.195
2022-10-26 14:25:20.394,36.25,39.438,39.938,43.0,45.125,44.75,116,0,0,0,0.0,0.688,0.0,4.347,0.0,1.624,0.0,1.323,0.336,0.0,0.089,0.0,0.083,0.0,0.0,0.012,0.144,0.0,0.0,0.049,0.0,0.059,0.006,0.0,0.127,0.0
2022-10-26 14:25:21.402,36.188,39.438,40.0,43.0,45.125,44.75,116,0,0,0,0.0,0.29,0.0,2.486,0.0,1.256,0.0,1.377,0.64,0.0,0.17,0.0,0.091,0.0,0.097,0.0,0.0,0.0,0.031,0.0,0.0,0.593,0.028,0.0,0.42,0.0
2022-10-26 14:25:22.404,36.188,39.375,40.0,43.0,45.125,44.75,116,0,0,0,0.173,0.0,0.0,1.77,0.0,0.549,0.0,0.3,0.0,0.114,0.0,0.081,0.251,0.0,0.0,0.0,0.0,0.007,0.001,0.0,0.01,0.0,0.0,0.001,0.007,0.0
2022-10-26 14:25:24.417,36.188,39.438,40.0,43.0,45.125,44.6875,116,0,0,0,0.0,0.077,0.0,1.792,0.0,1.002,0.0,0.557,0.009,0.0,0.063,0.0,0.082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-10-26 14:25:25.431,36.188,39.438,40.0,43.0,45.125,44.6875,116,0,0,0,0.0,0.304,0.0,2.609,0.0,1.13,0.0,0.268,0.106,0.0,0.0,0.14,0.083,0.0,0.0,0.057,0.001,0.0,0.0,0.009,0.072,0.0,0.0,0.003,0.0,0.043
2022-10-26 14:25:26.436,36.188,39.438,40.0,43.0,45.125,44.6875,116,0,0,0,0.0,0.321,0.0,2.62,0.0,1.7,0.0,0.196,0.196,0.0,0.0,0.154,0.081,0.0,0.0,0.091,0.005,0.0,0.0,0.032,0.698,0.0,0.0,0.027,0.0,0.612
2022-10-26 14:25:27.443,36.25,39.375,40.0,43.0,45.125,44.75,116,0,0,0,0.0,0.274,0.0,1.912,0.0,1.746,0.0,0.433,0.177,0.0,0.0,0.124,0.088,0.0,0.028,0.0,0.0,0.0,0.0,0.002,0.082,0.0,0.0,0.002,0.0,0.114
2022-10-26 14:25:30.466,36.188,39.438,40.0,43.0,45.125,44.75,116,0,0,0,0.0,0.06,0.0,1.954,0.0,1.729,0.0,0.376,0.082,0.0,0.031,0.0,0.082,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.001,0.0,0.0,0.0,0.0,0.0
2022-10-26 14:25:31.476,36.188,39.438,40.0,43.0,45.125,44.6875,116,0,0,0,0.365,0.0,0.0,2.894,0.0,0.903,0.0,1.15,0.0,0.196,0.175,0.0,0.086,0.0,0.0,0.04,0.0,0.088,0.068,0.0,0.0,1.213,0.06,0.0,1.259,0.0
2022-10-26 14:25:33.488,36.188,39.438,40.0,43.0,45.125,44.75,116,0,0,0,0.0,0.114,0.0,1.603,0.0,0.764,0.0,0.646,0.0,0.087,0.002,0.0,0.156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-10-26 14:25:36.505,36.188,39.438,40.0,43.0,45.125,44.6875,116,0,0,0,0.178,0.0,0.0,2.42,0.0,1.439,0.0,1.27,0.554,0.0,0.0,0.205,0.081,0.0,0.092,0.0,0.0,0.013,0.02,0.0,0.0,0.251,0.0,0.054,0.168,0.0
2022-10-26 14:25:38.513,36.188,39.438,40.0,43.0,45.125,44.6875,116,0,0,0,0.0,0.206,0.0,2.563,0.0,0.742,0.0,0.306,0.053,0.0,0.17,0.0,0.09,0.0,0.0,0.256,0.0,0.0,0.0,0.008,0.131,0.0,0.008,0.0,0.115,0.0
2022-10-26 14:25:40.533,36.25,39.438,40.0,43.0,45.125,44.6875,116,0,0,0,0.0,0.144,0.0,2.508,0.0,0.984,0.0,0.449,0.02,0.0,0.048,0.0,0.088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-10-26 14:25:41.539,36.188,39.438,40.0,43.0,45.125,44.75,117,0,0,0,0.0,0.138,0.0,2.327,0.0,1.021,0.0,0.5,0.001,0.0,0.046,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-10-26 14:25:42.542,36.25,39.438,40.0,43.0,45.125,44.75,117,0,0,0,0.41,0.0,0.0,2.287,0.0,1.346,0.0,0.884,0.0,0.704,0.0,0.133,0.186,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.005,0.0,0.001
2022-10-26 14:25:45.564,36.25,39.438,40.0,43.0,45.125,44.6875,117,1,0,1,0.128,0.0,0.0,4.304,0.0,2.154,0.0,0.985,0.226,0.0,0.0,0.029,0.085,0.0,0.0,0.0,0.007,0.0,0.0,0.012,0.003,0.0,0.0,0.0,0.0,0.0
2022-10-26 14:25:46.569,36.188,39.375,40.0,43.0,45.125,44.6875,117,0,0,0,0.092,0.0,0.0,3.583,0.0,2.07,0.0,0.957,0.301,0.0,0.0,0.04,0.084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.146,0.0,0.0,0.0,0.0
2022-10-26 14:25:47.578,36.25,39.438,40.0,43.0,45.125,44.75,117,0,0,0,0.129,0.0,0.0,4.191,0.0,2.472,0.0,1.211,0.135,0.0,0.117,0.0,0.086,0.0,0.0,0.01,0.0,0.077,0.009,0.0,0.0,0.015,0.001,0.0,0.0,0.022
2022-10-26 14:25:50.596,36.25,39.438,40.0,43.0,45.125,44.75,117,0,0,0,0.0,0.17,0.0,2.635,0.0,1.452,0.0,0.548,0.055,0.0,0.153,0.0,0.183,0.0,0.0,0.001,0.0,0.001,0.0,0.0,0.006,0.0,0.0,0.0,0.0,0.001
2022-10-26 14:25:52.616,36.25,39.438,40.0,43.0,45.125,44.6875,117,0,0,0,0.0,0.113,0.0,2.542,0.0,0.882,0.0,0.547,0.0,0.015,0.0,0.061,0.086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.147,0.0,0.0,0.0,0.0
2022-10-26 14:25:53.621,36.25,39.438,40.0,43.0,45.1875,44.6875,117,0,0,0,0.0,0.22,0.0,2.515,0.0,1.334,0.0,0.218,0.131,0.0,0.0,0.132,0.083,0.0,0.0,0.136,0.006,0.0,0.0,0.018,0.251,0.0,0.0,0.008,0.0,0.121
2022-10-26 14:25:54.631,36.25,39.438,40.0,43.0,45.125,44.6875,117,0,0,0,0.0,0.29,0.0,1.797,0.0,1.883,0.0,0.236,0.203,0.0,0.0,0.158,0.087,0.0,0.061,0.0,0.005,0.0,0.0,0.025,0.568,0.0,0.0,0.022,0.0,0.62
2022-10-26 14:25:56.645,36.25,39.438,40.0,43.0,45.1875,44.6875,117,0,0,0,0.0,0.041,0.0,1.994,0.0,0.993,0.0,0.87,0.0,0.239,0.0,0.138,0.081,0.0,0.247,0.0,0.0,0.004,0.0,0.003,0.0,0.36,0.0,0.083,0.074,0.0
2022-10-26 14:25:59.663,36.25,39.438,40.0,43.0,45.1875,44.75,117,0,0,0,0.226,0.0,0.0,1.601,0.0,0.487,0.0,0.997,0.0,0.195,0.193,0.0,0.081,0.0,0.336,0.0,0.0,0.091,0.088,0.0,0.0,1.008,0.047,0.0,0.668,0.0
2022-10-26 14:26:05.689,36.25,39.375,40.063,43.0,45.1875,44.6875,117,0,0,0,0.104,0.0,0.0,2.73,0.0,1.421,0.0,0.694,0.074,0.0,0.017,0.0,0.166,0.0,1.362,0.0,0.003,0.0,0.001,0.0,0.0,0.0,0.001,0.0,0.0,0.008
2022-10-26 14:26:06.704,36.188,39.438,40.0,43.0,45.1875,44.6875,117,0,0,0,0.0,0.29,0.0,2.778,0.0,0.773,0.0,0.256,0.089,0.0,0.165,0.0,0.084,0.0,0.0,0.373,0.0,0.0,0.0,0.012,0.249,0.0,0.014,0.0,0.129,0.0
2022-10-26 14:26:08.717,36.25,39.438,40.0,43.0,45.1875,44.75,117,0,0,0,0.0,0.19,0.0,2.452,0.0,1.024,0.0,0.454,0.032,0.0,0.071,0.0,0.089,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-10-26 14:26:09.725,36.25,39.438,40.063,43.0,45.1875,44.75,118,0,0,0,0.124,0.0,0.0,1.216,0.0,1.316,0.0,0.816,0.0,0.085,0.0,0.137,0.085,0.0,0.487,0.0,0.0,0.001,0.019,0.0,0.0,0.442,0.0,0.015,0.0,0.055
2022-10-26 14:26:11.737,36.25,39.438,40.0,43.0,45.1875,44.6875,118,0,0,0,0.0,0.423,0.0,3.298,0.0,1.927,0.0,0.57,0.0,0.301,0.219,0.0,0.083,0.0,0.0,0.16,0.0,0.039,0.0,0.033,0.454,0.0,0.078,0.0,0.0,0.197
2022-10-26 14:26:16.767,36.25,39.438,40.0,43.0,45.125,44.6875,118,0,0,0,0.0,0.009,0.0,3.514,0.0,1.537,0.0,1.143,0.005,0.0,0.001,0.0,0.089,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-10-26 14:26:18.771,36.25,39.438,40.0,43.0,45.125,44.75,118,0,0,0,0.0,0.019,0.0,3.166,0.0,1.557,0.0,1.163,0.0,0.01,0.0,0.018,0.083,0.0,1.694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-10-26 14:26:19.784,36.25,39.438,40.0,43.0,45.1875,44.75,118,0,0,0,0.0,0.007,0.0,3.319,0.0,1.558,0.0,1.127,0.0,0.002,0.0,0.022,0.087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-10-26 14:26:20.786,36.25,39.438,40.0,43.0,45.1875,44.6875,118,0,0,0,0.0,0.075,0.0,1.822,0.0,0.639,0.0,0.415,0.038,0.0,0.0,0.011,0.083,0.0,0.004,0.0,1.736,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.002,0.0
2022-10-26 14:26:21.795,36.25,39.5,40.0,43.063,45.1875,44.6875,118,0,0,0,0.0,0.119,0.0,1.854,0.0,0.773,0.0,0.533,0.003,0.0,0.0,0.003,0.085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-10-26 14:26:23.807,36.313,39.438,40.063,43.0,45.1875,44.6875,118,0,0,0,0.0,0.115,0.0,1.965,0.0,0.85,0.0,0.522,0.029,0.0,0.0,0.015,0.086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-10-26 14:26:24.811,36.25,39.5,40.0,43.0,45.1875,44.6875,118,0,0,0,0.102,0.0,0.0,1.327,0.0,0.476,0.0,0.425,0.0,0.283,0.117,0.0,0.091,0.0,0.026,0.0,0.0,0.004,0.003,0.0,0.0,0.046,0.002,0.0,0.02,0.0
2022-10-26 14:26:27.831,36.313,39.438,40.0,43.063,45.1875,44.6875,118,0,0,0,0.032,0.0,0.0,2.084,0.0,1.1,0.0,0.537,0.0,0.067,0.099,0.0,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-10-26 14:26:28.840,36.25,39.5,40.0,43.063,45.1875,44.75,118,0,0,0,0.036,0.0,0.0,2.038,0.0,1.085,0.0,0.554,0.0,0.06,0.057,0.0,0.083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-10-26 14:26:29.850,36.25,39.5,40.0,43.0,45.1875,44.6875,118,0,0,0,0.0,0.226,0.0,2.471,0.0,1.374,0.0,0.295,0.13,0.0,0.0,0.147,0.084,0.0,0.0,0.174,0.009,0.0,0.0,0.028,0.405,0.0,0.0,0.013,0.0,0.234
2022-10-26 14:26:30.855,36.25,39.438,40.0,43.0,45.1875,44.6875,118,0,0,0,0.0,0.3,0.0,1.77,0.0,1.834,0.0,0.226,0.203,0.0,0.0,0.135,0.086,0.0,0.103,0.0,0.003,0.0,0.0,0.021,0.445,0.0,0.0,0.015,0.0,0.551
2022-10-26 14:26:31.863,36.25,39.438,40.063,43.0,45.1875,44.6875,118,0,0,0,0.797,0.0,0.0,1.76,0.0,0.649,0.0,0.581,0.0,0.21,0.0,0.068,0.088,0.0,0.001,0.0,0.0,0.005,2.607,0.0,0.0,0.593,0.0,2.098,0.652,0.0
2022-10-26 14:26:32.871,36.313,39.5,40.0,43.063,45.1875,44.6875,118,0,0,0,0.0,0.203,0.0,3.196,0.0,1.445,0.0,0.225,0.0,0.183,0.237,0.0,0.089,0.0,0.0,0.487,0.0,0.09,0.0,0.056,0.537,0.0,0.132,0.0,0.0,0.013
2022-10-26 14:26:33.877,36.25,39.5,40.0,43.063,45.1875,44.6875,118,0,0,0,0.0,0.702,0.0,1.687,0.0,1.576,0.044,0.0,0.195,0.0,0.029,0.0,0.089,0.0,0.097,0.0,0.136,0.0,0.0,2.493,0.374,0.0,0.0,5.034,0.0,0.482
